id,status,french_name,english_name,french_attribut,english_attribut,type,french_tag,english_tag,unit,validity_range,comment,CO2,main_type,sous_type
40817,Valide générique,Langres,Langres cheese,,from cow's milk, Lait et produits laitiers > Fromages,"Agribalyse,Langres,fromages","Agribalyse,Langres cheese,fromages",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : LDPE - Préparation : Pas de préparation,5.01,Lait et produits laitiers,Fromages
41663,Valide générique,Langue,Tongue,boeuf,beef," Viandes, oeufs, poissons > Viandes crues","Agribalyse,Langue,viandes crues","Agribalyse,Tongue,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,22.1,"Viandes, oeufs, poissons",Viandes crues
41664,Valide générique,Langue,Tongue,boeuf,beef," Viandes, oeufs, poissons > Viandes cuites","Agribalyse,Langue,viandes cuites","Agribalyse,Tongue,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,30.3,"Viandes, oeufs, poissons",Viandes cuites
41665,Valide générique,Langue,Tongue,porc,pork," Viandes, oeufs, poissons > Viandes crues","Agribalyse,Langue,viandes crues","Agribalyse,Tongue,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,2.1,"Viandes, oeufs, poissons",Viandes crues
41666,Valide générique,Langue,Tongue,veau,calf," Viandes, oeufs, poissons > Viandes crues","Agribalyse,Langue,viandes crues","Agribalyse,Tongue,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,17.8,"Viandes, oeufs, poissons",Viandes crues
41667,Valide générique,Langue,Tongue,veau,calf," Viandes, oeufs, poissons > Viandes cuites","Agribalyse,Langue,viandes cuites","Agribalyse,Tongue,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,24.5,"Viandes, oeufs, poissons",Viandes cuites
41670,Valide générique,Lapin,Rabbit,viande braisée,meat," Viandes, oeufs, poissons > Viandes crues","Agribalyse,Lapin,viandes cuites","Agribalyse,Rabbit,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,9.33,"Viandes, oeufs, poissons",Viandes crues
41671,Valide générique,Lapin,Rabbit,viande crue,meat," Viandes, oeufs, poissons > Viandes crues","Agribalyse,Lapin,viandes crues","Agribalyse,Rabbit,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,6.98,"Viandes, oeufs, poissons",Viandes crues
41672,Valide générique,Lapin,Rabbit,viande cuite,meat," Viandes, oeufs, poissons > Viandes cuites","Agribalyse,Lapin,viandes cuites","Agribalyse,Rabbit,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,9.33,"Viandes, oeufs, poissons",Viandes cuites
40028,Valide générique,Lapin à la moutarde,Rabbit with mustard sauce,,, Entrées et plats composés > Plats composés,"Agribalyse,Lapin à la moutarde,plats composés","Agribalyse,Rabbit with mustard sauce,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,5.49,Entrées et plats composés,Plats composés
41668,Valide générique,Lapin de garenne,Rabbit,viande,wild," Viandes, oeufs, poissons > Viandes crues","Agribalyse,viandes crues,Lapin de garenne","Agribalyse,Rabbit,viandes crues",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,6.98,"Viandes, oeufs, poissons",Viandes crues
41669,Valide générique,Lapin de garenne,Rabbit,viande,wild," Viandes, oeufs, poissons > Viandes cuites","Agribalyse,viandes cuites,Lapin de garenne","Agribalyse,Rabbit,viandes cuites",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,9.33,"Viandes, oeufs, poissons",Viandes cuites
40934,Valide générique,Lard gras,Pork fat,cru,raw, Matières grasses > Autres matières grasses,"Agribalyse,autres matières grasses,Lard gras","Agribalyse,autres matières grasses,Pork fat",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Pas de préparation,1.59,Matières grasses,Autres matières grasses
41673,Valide générique,Lardon fumé,Smoked lardoons,cru,raw," Viandes, oeufs, poissons > Charcuteries","Agribalyse,Lardon fumé,charcuteries","Agribalyse,Smoked lardoons,charcuteries",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,6.39,"Viandes, oeufs, poissons",Charcuteries
41674,Valide générique,Lardon fumé,Smoked lardoons,cuit,cooked," Viandes, oeufs, poissons > Charcuteries","Agribalyse,Lardon fumé,charcuteries","Agribalyse,Smoked lardoons,charcuteries",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,8.16,"Viandes, oeufs, poissons",Charcuteries
41675,Valide générique,Lardon nature,Lardoons,cru,raw," Viandes, oeufs, poissons > Charcuteries","Agribalyse,Lardon nature,charcuteries","Agribalyse,Lardoons,charcuteries",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Pas de préparation,6.39,"Viandes, oeufs, poissons",Charcuteries
41676,Valide générique,Lardon nature,Lardoons,cuit,cooked," Viandes, oeufs, poissons > Charcuteries","Agribalyse,Lardon nature,charcuteries","Agribalyse,Lardoons,charcuteries",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PS - Préparation : Four,8.16,"Viandes, oeufs, poissons",Charcuteries
40029,Valide générique,Lasagnes ou canelloni aux légumes et au fromage de chèvre,Lasagna or cannelloni with vegetables and goat cheese,cuits,cooked, Entrées et plats composés > Plats composés,"Agribalyse,plats composés,Lasagnes ou canelloni aux légumes et au fromage de chèvre","Agribalyse,plats composés,Lasagna or cannelloni with vegetables and goat cheese",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,2.4,Entrées et plats composés,Plats composés
40030,Valide générique,Lasagnes ou cannelloni à la viande (bolognaise),Lasagna or cannelloni with meat (bolognese sauce),,, Entrées et plats composés > Plats composés,"Agribalyse,Lasagnes ou cannelloni à la viande (bolognaise),plats composés","Agribalyse,Lasagna or cannelloni with meat (bolognese sauce),plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,5.14,Entrées et plats composés,Plats composés
40031,Valide générique,Lasagnes ou cannelloni au fromage et aux épinards,Lasagna or cannelloni with goat cheese and spinach,,, Entrées et plats composés > Plats composés,"Agribalyse,Lasagnes ou cannelloni au fromage et aux épinards,plats composés","Agribalyse,Lasagna or cannelloni with goat cheese and spinach,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,2.93,Entrées et plats composés,Plats composés
40032,Valide générique,Lasagnes ou cannelloni au poisson,Lasagna or cannelloni with fish,,, Entrées et plats composés > Plats composés,"Agribalyse,Lasagnes ou cannelloni au poisson,plats composés","Agribalyse,Lasagna or cannelloni with fish,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,3.45,Entrées et plats composés,Plats composés
40033,Valide générique,Lasagnes ou cannelloni aux légumes,Lasagna or cannelloni with vegetables,,, Entrées et plats composés > Plats composés,"Agribalyse,Lasagnes ou cannelloni aux légumes,plats composés","Agribalyse,Lasagna or cannelloni with vegetables,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,2.4,Entrées et plats composés,Plats composés
40034,Valide générique,Lasagnes ou cannelloni aux légumes,Lasagna or cannelloni with vegetables,cuits,cooked, Entrées et plats composés > Plats composés,"Agribalyse,Lasagnes ou cannelloni aux légumes,plats composés","Agribalyse,Lasagna or cannelloni with vegetables,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,2.4,Entrées et plats composés,Plats composés
39638,Valide générique,Laurier,Bay,feuille,leaves, Aides culinaires et ingrédients divers > Epices,"Agribalyse,épices,Laurier","Agribalyse,Bay,épices",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Verre - Préparation : Pas de préparation,0.848,Aides culinaires et ingrédients divers,Epices
39639,Valide générique,Lécithine de soja,Soy lecithin,,, Aides culinaires et ingrédients divers > Ingrédients divers,"Agribalyse,Lécithine de soja,ingrédients divers","Agribalyse,Soy lecithin,ingrédients divers",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Carton - Préparation : Pas de préparation,6.05,Aides culinaires et ingrédients divers,Ingrédients divers
40438,Valide générique,Légumes (3-4 sortes en mélange),Vegetables (3-4 types),purée,mashed," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Légumes (3-4 sortes en mélange)","Agribalyse,légumes,Vegetables (3-4 types)",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,0.978,"Fruits, légumes, légumineuses et oléagineux",Légumes
